gauge_id,pilot_split,original_split,camelsh_huc02,state,gauge_name,drain_sqkm_attr,obs_years_usable,first_obs_year_usable,last_obs_year_usable,actual_valid_target_count,sampling_seed,stratum_source_count,stratum_selected_count,area,slope,aridity,snow_fraction,soil_depth,permeability,forest_fraction,baseflow_index
02392950,train,train,03,GA,"NOONDAY CREEK AT HAWKINS STORE RD, NR WOODSTOCK,GA",65.4948,26,1999,2024,92611,20262021,171,53,65.4948,4.27693,1.38588889787871,0.0082696276578545,51.10696,1.635681,0.204515455,50.14565
02400680,train,train,03,AL,"BIG WILLS CREEK AT STATE HWY 35 NR FORT PAYNE, AL",144.8163,22,2003,2024,71579,20262021,171,53,144.8163,9.52584,1.27081255670674,0.0100450305319761,51.34846,2.058317,0.5353837699999999,38.46539
02405500,train,train,03,AL,KELLY CREEK NEAR VINCENT AL,502.3188,28,1995,2024,81962,20262021,171,53,502.3188,7.66818,1.30140460708499,0.0042627382995798,39.65432,1.415973,0.69038869,39.57698
02407514,train,train,03,AL,"YELLOWLEAF CREEK NEAR WESTOVER, ALA.",367.1271,19,2006,2024,45928,20262021,171,53,367.1271,6.709775,1.29366158239374,0.0041993349723856,39.24589,1.376578,0.6541127299999999,33.00372
02411930,train,train,03,GA,"TALLAPOOSA RIVER BELOW TALLAPOOSA, GEORGIA",704.7882,23,2000,2024,84522,20262021,171,53,704.7882,4.327199,1.35977465511565,0.0073902516476895,46.8479,1.649014,0.617027448,48.8241
02412000,train,train,03,AL,"TALLAPOOSA RIVER NEAR HEFLIN, ALA.",1160.095,30,1995,2024,92513,20262021,171,53,1160.095,4.855674,1.36951744009473,0.0070822767198231,45.82901,1.778953,0.627065256,49.46651
02414500,train,train,03,AL,TALLAPOOSA RIVER AT WADLEY AL,4336.82,30,1995,2024,93676,20262021,171,53,4336.82,5.392279,1.34850237508698,0.0066849373098372,48.65288,2.257407,0.612613799,50.67849
02414715,train,train,03,AL,"TALLAPOOSA RIVER NR NEW SITE, AL.(HORSESHOE BEND)",5330.349,30,1995,2024,95445,20262021,171,53,5330.349,5.108146,1.34969893837412,0.006197546321646,49.19872,2.329412,0.6173538390000001,50.64286
02419890,train,train,03,AL,TALLAPOOSA RIVER NEAR MONT.-MONT. WATER WORKS,12066.89,26,1996,2024,77081,20262021,171,53,12066.89,4.24171,1.37514366586425,0.0040326302493623,52.28305,2.432414,0.59640277,47.49562
02423397,train,train,03,AL,"LITTLE CAHABA RIVER BELOW LEEDS, AL.",43.94812,27,1996,2024,79030,20262021,171,53,43.94812,5.112096,1.26706811923356,0.004791916390618,47.25728,1.482919,0.38695338,37.47032
02423400,train,train,03,AL,"LITTLE CAHABA RIVER NR JEFFERSON PARK, AL.",62.6193,22,1995,2024,32474,20262021,171,53,62.6193,5.97712,1.26706811923356,0.004791916390618,47.40021,1.506938,0.4571626,37.56907
02423425,train,train,03,AL,CAHABA RIVER NEAR CAHABA HEIGHTS AL,519.8841,27,1997,2024,91988,20262021,171,53,519.8841,7.887397,1.27602429699668,0.0057937638120494,41.55345,1.67925,0.5854992,37.55905
02438000,train,train,03,AL,BUTTAHATCHEE RIVER BELOW HAMILTON AL,724.2138,29,1995,2024,94647,20262021,171,53,724.2138,6.742261,1.2198611231918,0.0083635367326098,49.53148,2.924634,0.63735986,40.17098
02450180,train,train,03,AL,"MULBERRY FORK NEAR ARKADELPHIA, AL.",1264.127,26,1995,2024,81836,20262021,171,53,1264.127,5.199351,1.20457518298357,0.0070356535659358,35.29707,2.007873,0.3758623699999999,34.27752
02450250,train,train,03,AL,SIPSEY FORK NEAR GRAYSON AL,231.8252,28,1996,2024,94653,20262021,171,53,231.8252,10.88223,1.20625572923596,0.0085898309435912,31.84244,2.663487,0.9545899,33.70275
02450825,train,train,03,AL,"CLEAR C AT NEW HOPE CHURCH NR POPLAR SPRINGS, AL.",263.4417,28,1995,2024,93562,20262021,171,53,263.4417,6.558625,1.19453992177967,0.0084530320252558,33.06778,2.661329,0.6141647,31.85182
02456500,train,train,03,AL,"LOCUST FORK AT SAYRE, AL.",2299.517,29,1995,2024,95709,20262021,171,53,2299.517,6.602051,1.25645350478429,0.0063339358393758,39.35054,1.8728,0.5006396399999999,36.81765
02465493,train,train,03,AL,ELLIOTTS CREEK AT MOUNDVILLE AL,83.4174,30,1995,2024,95829,20262021,171,53,83.4174,6.918698,1.27294000098468,0.0040657046577553,60.0,2.439721,0.8086766,40.33972
02466030,train,train,03,AL,"BLACK WARRIOR RIVER AT SELDEN L & D NEAR EUTAW, AL",15053.03,16,2008,2024,28015,20262021,171,53,15053.03,6.134447,1.26801506748603,0.0055857896314787,41.37475,2.09201,0.5880566,35.1771
02467500,train,train,03,AL,SUCARNOOCHEE RIVER AT LIVINGSTON AL,1574.118,28,1995,2024,86228,20262021,171,53,1574.118,3.237905,1.28067498659453,0.0046880080251438,58.37964,1.749178,0.5807521,34.75516
02471001,train,train,03,AL,CHICKASAW CREEK NEAR KUSHLA AL,324.1945,30,1995,2024,93210,20262021,171,53,324.1945,4.223689,1.228193537112,0.000773243013797,60.0,3.469067,0.5197844584,45.75552
02479560,train,train,03,MS,ESCATAWPA RIVER NEAR AGRICOLA MS,1454.328,25,1995,2019,95107,20262021,171,53,1454.328,2.47464,1.23222174519376,0.0007935708897568,60.0,3.019667,0.52602103,38.44076
03015500,train,train,05,PA,"Brokenstraw Creek at Youngsville, PA",784.8513,28,1992,2024,84453,20262023,182,57,784.8513,7.41499,1.15137185299065,0.136525992345923,57.22165,2.327926,0.59557231,40.3384
03026500,train,train,05,PA,"Sevenmile Run near Rasselas, PA",20.3058,30,1992,2024,85195,20262023,182,57,20.3058,7.044938,1.11244491245662,0.14591571963597,52.48599,4.093152,0.807951435,41.96521
03028000,train,train,05,PA,"West Branch Clarion River at Wilcox, PA",161.1102,26,1992,2024,80984,20262023,182,57,161.1102,10.7562,1.08265363732568,0.148140805301312,52.67649,3.846369,0.7755974000000001,42.8935
03032500,train,train,05,PA,"Redbank Creek at St. Charles, PA",1376.622,31,1992,2024,81800,20262023,182,57,1376.622,9.426985,1.19969463030794,0.104876113282802,45.2989,2.367303,0.6453654400000001,39.53799
03034500,train,train,05,PA,"Little Mahoning Creek at McCormick, PA",226.0719,33,1992,2024,85432,20262023,182,57,226.0719,11.01357,1.11354447911886,0.110661354153455,39.0377,3.716901,0.6727112099999999,37.96907
03036000,train,train,05,PA,"Mahoning Creek at Mahoning Creek Dam, PA",890.7732,15,2010,2024,10818,20262023,182,57,890.7732,10.53718,1.15161037991044,0.106255026272896,40.67085,2.942904,0.66466614,38.35864
03041029,train,train,05,PA,"Conemaugh River at Minersville, PA",1747.217,22,2002,2024,73097,20262023,182,57,1747.217,9.180348,1.28799628144409,0.126182022940681,42.48063,3.379265,0.66258983,41.53772
03042500,train,train,05,PA,"Two Lick Creek at Graceton, PA",440.8776,33,1992,2024,88724,20262023,182,57,440.8776,9.342268,1.15268846224118,0.107639311786798,41.65852,3.670768,0.64518516,39.90472
03045000,train,train,05,PA,"Loyalhanna Creek at Kingston, PA",444.0222,29,1992,2024,84735,20262023,182,57,444.0222,12.57476,1.16759368033424,0.0986904043282557,43.58352,3.422251,0.7831534410000001,39.64028
03048500,train,train,05,PA,"Kiskiminetas River at Vandergrift, PA",4728.982,33,1992,2024,92181,20262023,182,57,4728.982,10.04097,1.23945750914173,0.104959635353647,42.53978,3.300189,0.677019117,40.34098
03050000,train,train,05,WV,"TYGART VALLEY RIVER NEAR DAILEY, WV",487.287,27,1998,2024,91343,20262023,182,57,487.287,21.12285,1.04076293106099,0.106515748093316,37.82031,2.857703,0.8744454810000001,33.69464
03058500,train,train,05,WV,"W.F. RIVER AT BUTCHERVILLE, WV",489.7152,11,1997,2024,6579,20262023,182,57,489.7152,17.55465,1.20593989646645,0.0457879982417612,38.09457,1.033647,0.7776405845,26.61958
03062500,train,train,05,WV,"DECKERS CREEK AT MORGANTOWN, WV",163.7982,22,2003,2024,69164,20262023,182,57,163.7982,11.76009,1.19030922457451,0.0708611452813349,37.28778,4.152014,0.679705256,31.94057
03067510,train,train,05,WV,"SHAVERS FORK NR CHEAT BRIDGE, WV",154.6461,21,2001,2024,78962,20262023,182,57,154.6461,17.38071,1.03378539491154,0.142584638232365,42.04926,1.782419,0.9633065,37.07068
03072000,train,train,05,PA,"Dunkard Creek at Shannopin, PA",588.3783,31,1992,2024,84757,20262023,182,57,588.3783,18.08525,1.32588086844796,0.063270964827592,41.93758,1.719198,0.8177719141,31.15982
03075905,train,train,05,MD,"CHERRY CREEK AT STATE PARK ROAD NEAR MCHENRY, MD",31.7025,17,2008,2024,24624,20262023,182,57,31.7025,4.246381,1.13578238155099,0.122567176210761,42.27942,4.40438,0.74353439,40.45516
03090500,train,train,05,OH,Mahoning River bl Berlin Dam nr Berlin Center OH,645.7941,17,2008,2024,27540,20262023,182,57,645.7941,1.788965,1.44829602282625,0.0884692900965114,58.86738,1.410904,0.2893405259,35.11372
03094000,train,train,05,OH,Mahoning River at Leavittsburg OH,1487.505,34,1991,2024,93205,20262023,182,57,1487.505,1.572731,1.42950108645099,0.0885641305630473,57.86428,1.344114,0.3732171566,36.83812
03098600,train,train,05,OH,Mahoning River below West Ave at Youngstown OH,2525.609,29,1991,2024,92157,20262023,182,57,2525.609,1.510814,1.42150526241466,0.0897786271272655,57.53416,1.360609,0.3339759756,36.89858
03099500,train,train,05,OH,Mahoning River at Lowellville OH,2746.113,12,2013,2024,6579,20262023,182,57,2746.113,1.601484,1.4230697990638,0.0895195083214509,57.54353,1.422972,0.3273360661,36.94053
03106500,train,train,05,PA,"Slippery Rock Creek at Wurtemburg, PA",1043.36,32,1991,2024,86561,20262023,182,57,1043.36,5.479506,1.30554389695655,0.100046979888948,55.72927,2.807403,0.577597173,39.24538
03108000,train,train,05,PA,"Raccoon Creek at Moffatts Mill, PA",463.4865,33,1991,2024,88290,20262023,182,57,463.4865,9.453182,1.37690534428999,0.0896522061725538,40.01996,2.143667,0.6346864183,38.15134
03110000,train,train,05,OH,Yellow Creek near Hammondsville OH,381.4083,31,1991,2024,85706,20262023,182,57,381.4083,10.55674,1.40597978465738,0.0717237870897848,40.08759,2.221235,0.7164023264399999,39.3653
03110830,train,train,05,WV,"KINGS CREEK AT WEIRTON, WV",126.7794,22,2003,2024,64923,20262023,182,57,126.7794,9.319325,1.37542230002659,0.0839525606639226,37.10131,1.486943,0.7155026710999999,38.92128
03115973,train,train,05,OH,Schocalog Run at Copley Junction OH,9.0279,17,1992,2012,67002,20262023,182,57,9.0279,1.90708,1.48266684266713,0.0781174046388986,55.76177,3.333416,0.08433855,43.36686
03118000,train,train,05,OH,Middle Branch Nimishillen Creek at Canton OH,116.2062,31,1991,2024,89253,20262023,182,57,116.2062,1.5854,1.39341646541065,0.0915514480633535,57.94238,1.978838,0.1176520569999999,42.39497
03118500,train,train,05,OH,Nimishillen Creek at North Industry OH,453.5037,34,1991,2024,93484,20262023,182,57,453.5037,2.154598,1.4174349509411,0.0875150065621807,57.22076,2.307691,0.1251774172999999,42.48074
03144500,train,train,05,OH,Muskingum River at Dresden OH,15505.69,15,2010,2024,9788,20262023,182,57,15505.69,6.282834,1.42671197524323,0.0654748147162726,54.38219,1.776647,0.4261065787999999,38.00577
03149500,train,train,05,OH,Salt Creek near Chandlersville OH,196.1424,22,2001,2024,77131,20262023,182,57,196.1424,6.101616,1.45702364339452,0.0541068541025923,50.90789,0.9653594,0.450022021,33.99371
03161000,train,train,05,NC,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,35,1989,2024,89953,20262023,182,57,527.8624,17.01855,1.06118221850542,0.0494294925196312,56.10952,2.91006,0.67761644,58.34722
03165000,train,train,05,VA,"CHESTNUT CREEK AT GALAX, VA",101.9961,34,1991,2024,91822,20262023,182,57,101.9961,9.565039,1.33441572697122,0.0326551938810056,51.09103,3.296947,0.4888069,61.71142
03168000,train,train,05,VA,"NEW RIVER AT ALLISONIA, VA",5728.39,34,1991,2024,94536,20262023,182,57,5728.39,14.34793,1.30367316525249,0.0473166181808174,51.14853,3.286877,0.62175493,56.53653
03175500,train,train,05,VA,"WOLF CREEK NEAR NARROWS, VA",578.2518,32,1991,2024,94510,20262023,182,57,578.2518,20.82062,1.38595142681786,0.0564289002322455,39.80677,4.203762,0.73624515,46.75827
03177710,train,train,05,VA,"BLUESTONE RIVER AT FALLS MILLS, VA",114.8751,26,1991,2024,53681,20262023,182,57,114.8751,15.88917,1.36801944783451,0.056293140516843,46.99425,2.35157,0.508763027,47.72908
03179000,train,train,05,WV,"BLUESTONE RIVER NEAR PIPESTEM, WV",1024.424,28,1997,2024,93470,20262023,182,57,1024.424,16.24483,1.49405856020637,0.0593276628014743,40.35446,2.190993,0.67530659,43.64765
03183500,train,train,05,WV,"GREENBRIER RIVER AT ALDERSON, WV",3547.473,27,1998,2024,94598,20262023,182,57,3547.473,18.0926,1.35887342707667,0.0860861464752068,37.84447,3.805888,0.8321437199999999,40.03417
03190400,train,train,05,WV,"MEADOW RIVER NEAR MT. LOOKOUT, WV",944.6616,13,1997,2009,91068,20262023,182,57,944.6616,16.69464,1.22235221258616,0.0867370454830383,35.55133,4.518281,0.859416279,33.11631
03197000,train,train,05,WV,"ELK RIVER AT QUEEN SHOALS, WV",2950.136,28,1997,2024,95752,20262023,182,57,2950.136,24.30948,1.15248130068415,0.0543510050121469,41.12876,2.974426,0.917266067,32.28188
03206600,train,train,05,WV,"EAST FORK TWELVEPOLE CREEK NEAR DUNLOW, WV",99.585,27,1997,2024,94383,20262023,182,57,99.585,23.81073,1.37994169800158,0.0380213927730255,39.4,3.2715,0.844970608,31.26278
03207800,train,train,05,VA,"LEVISA FORK AT BIG ROCK, VA",768.5802,34,1991,2024,93781,20262023,182,57,768.5802,30.24282,1.44081783234414,0.0398517440825162,45.42974,2.814593,0.858303128,37.67477
03208950,train,train,05,VA,"CRANES NEST RIVER NEAR CLINTWOOD, VA",171.9225,33,1991,2024,89996,20262023,182,57,171.9225,23.76782,1.49179865509109,0.0366738180502875,43.49682,3.246678,0.72426119,35.5217
03212980,train,train,05,WV,"DRY FORK AT BEARTOWN, W. VA.",542.3211,26,1998,2024,92172,20262023,182,57,542.3211,27.59617,1.45458579531325,0.0400420533885641,43.28981,2.641247,0.87835944,45.53089
03214500,train,train,05,KY,"TUG FORK AT KERMIT, WV",3309.055,27,1998,2024,94102,20262023,182,57,3309.055,30.18009,1.43584201004313,0.035753721225148,42.04155,3.39332,0.8228552910000001,39.56782
03225500,train,train,05,OH,Olentangy River near Delaware OH,1019.562,34,1991,2024,96329,20262023,182,57,1019.562,0.5275966,1.46653308436285,0.0697488789231206,59.49487,0.6360317,0.145047844,22.80472
03226800,train,train,05,OH,Olentangy River near Worthington OH,1278.311,28,1997,2024,91523,20262023,182,57,1278.311,0.689329,1.48784180982388,0.0639108295712131,59.44837,0.6362164,0.152365144,22.58634
03228300,train,train,05,OH,Big Walnut Creek at Sunbury OH,262.8486,29,1991,2024,81141,20262023,182,57,262.8486,1.015109,1.48265999251801,0.0591555143402276,58.02509,0.7673843,0.26758404214,24.2547
03228750,train,train,05,OH,Alum Creek near Kilbourne OH,169.9686,19,2003,2024,70966,20262023,182,57,169.9686,0.8320782,1.46406844936188,0.0697661514554821,59.90314,0.7522644,0.233153636,22.56515
03229500,train,train,05,OH,Big Walnut Creek at Rees OH,1424.002,34,1991,2024,89980,20262023,182,57,1424.002,0.993095,1.49630336109376,0.0557875453418421,57.45406,0.8970995,0.2032177207,23.88811
03234000,train,train,05,OH,Paint Creek near Bourneville OH,2090.467,21,1992,2024,9669,20262023,182,57,2090.467,2.121426,1.43990280033783,0.0569445891453531,59.00532,1.450691,0.179703179,31.21097
03241500,train,train,05,OH,Massies Creek at Wilberforce OH,170.9145,31,1992,2024,88563,20262023,182,57,170.9145,0.7055933,1.42274945386638,0.0587027822318129,59.69247,1.484659,0.04746057428,45.50555
03244936,train,train,05,OH,O'Bannon Creek near Loveland OH,138.0186,20,2005,2024,51192,20262023,182,57,138.0186,1.045195,1.37813676759428,0.0418764894423175,59.42116,0.641631,0.3913625068999999,22.99527
03247500,train,train,05,OH,East Fork Little Miami River at Perintown OH,1233.359,34,1991,2024,90337,20262023,182,57,1233.359,1.38352,1.37328819103912,0.0484464570279193,59.06852,0.6779955,0.318262035,21.14141
03259000,train,train,05,OH,Mill Creek at Carthage OH,309.9726,22,1991,2024,19918,20262023,182,57,309.9726,2.816732,1.38909227062621,0.0433305755379938,54.51235,0.8989279,0.1416377055,21.04794
03261500,train,train,05,OH,Great Miami River at Sidney OH,1403.33,31,1991,2024,78646,20262023,182,57,1403.33,0.8498272,1.48967075746202,0.0657992352388039,59.97633,1.150463,0.09466373674,43.83369
03265000,train,train,05,OH,Stillwater River at Pleasant Hill OH,1301.006,33,1992,2024,85871,20262023,182,57,1301.006,0.530955,1.47528395739448,0.0630768388196601,59.84638,0.9814757,0.0547786962699999,30.64112
03267900,train,train,05,OH,Mad River at St Paris Pike at Eagle City OH,802.4327,27,1991,2024,91867,20262023,182,57,802.4327,1.829904,1.45795780571731,0.0625710660598871,59.99746,2.526919,0.1451764915799999,54.84597
03274000,train,train,05,OH,Great Miami River at Hamilton OH,9403.646,33,1992,2024,92583,20262023,182,57,9403.646,1.179274,1.45944725197835,0.0593378660742106,59.39463,1.281583,0.102580704,39.89771
03491544,train,train,06,TN,"CROCKETT CREEK BELOW ROGERSVILLE, TN",12.3894,17,2008,2024,26516,20262024,33,11,12.3894,11.40032,1.31192451798624,0.0170749421507263,49.16877,1.971297,0.361034478,41.1803
03510577,train,train,06,NC,"TUCKASEGEE RIVER AT BARKER'S CREEK, NC",933.2055,20,2005,2024,56925,20262024,33,11,933.2055,26.64512,0.972227434930778,0.0262326860008137,50.45578,3.023205,0.87137948,63.0668
03518500,train,train,06,TN,"TELLICO RIVER AT TELLICO PLAINS, TN",305.7507,18,2007,2024,44439,20262024,33,11,305.7507,23.6366,1.0758647489503,0.028856711538256,41.86909,6.187844,0.97149742,59.53904
03539778,train,train,06,TN,"CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN",441.1717,25,1998,2024,86199,20262024,33,11,441.1717,6.349746,1.18191513250761,0.0202705296045633,33.88071,4.467626,0.65929293,31.09789
03565500,train,train,06,TN,"OOSTANAULA CREEK NEAR SANFORD, TN",149.9247,21,2004,2024,61842,20262024,33,11,149.9247,6.128176,1.13399882886929,0.0079506823704431,46.02544,1.407343,0.38725442,52.63229
03576250,train,train,06,AL,LIMESTONE CREEK NEAR ATHENS AL,313.5159,29,1995,2024,96190,20262024,33,11,313.5159,1.677065,1.22196840401749,0.0114897318981767,59.99314,1.283507,0.16808336,34.99263
03578500,train,train,06,TN,"BRADLEY CREEK NR PRAIRIE PLAINS, TENN.",98.8893,20,2004,2024,55848,20262024,33,11,98.8893,2.922237,1.18035015032916,0.0146827279978838,56.59786,1.185664,0.29406518,33.82022
03584600,train,train,06,TN,"ELK RIVER AT PROSPECT, TN",4684.148,26,1992,2024,87473,20262024,33,11,4684.148,7.331419,1.21248240679739,0.0132694623356371,54.5351,1.999502,0.44450824,34.64591
03596000,train,train,06,TN,"DUCK RIVER BELOW MANCHESTER, TN",289.5669,16,2009,2024,20648,20262024,33,11,289.5669,1.233032,1.18425488464976,0.0161854327802984,59.7571,0.973372,0.274727197,33.02485
03602500,train,train,06,TN,"PINEY RIVER AT VERNON, TN",500.9787,27,1991,2024,86793,20262024,33,11,500.9787,5.95285,1.23880098606742,0.0177222136268149,58.84917,1.938585,0.683610558,42.74154
03606500,train,train,06,TN,"BIG SANDY RIVER AT BRUCETON, TN",532.4607,23,2002,2024,74967,20262024,33,11,532.4607,3.090474,1.26459323738867,0.018757864972138,60.0,2.096661,0.6221816744,38.16215
04024000,train,train,04,MN,"ST. LOUIS RIVER AT SCANLON, MN",8840.52,13,1998,2024,75053,20262022,16,6,8840.52,1.029746,1.64446746888814,0.155112237345864,58.68876,4.185311,0.34663706,49.11026
04082400,train,train,04,WI,"FOX RIVER AT OSHKOSH, WI",13767.2,32,1992,2024,91316,20262022,16,6,13767.2,1.694466,1.4567248410314,0.122918351424865,59.9157,5.288143,0.28950153,64.38936
04189000,train,train,04,OH,Blanchard River near Findlay OH,909.2952,25,1991,2024,82626,20262022,16,6,909.2952,0.3464627,1.58348893685714,0.0685200181137758,59.06374,0.9574266,0.0621322926,19.99214
04206212,train,train,04,OH,North Fork at Bath Center OH,15.6447,14,1992,2012,69786,20262022,16,6,15.6447,3.150738,1.45910251715634,0.0823193964231082,59.26212,0.8630345,0.4450899895,40.95726
04206220,train,train,04,OH,Yellow Creek at Botzum OH,79.3908,13,1992,2012,61748,20262022,16,6,79.3908,3.436098,1.45910251715634,0.0823193964231082,57.71953,1.663766,0.3940734151,41.60073
04213000,train,train,04,OH,Conneaut Creek at Conneaut OH,455.2974,20,1992,2024,76605,20262022,16,6,455.2974,2.066736,1.21780461737843,0.10706009115946,59.88394,1.492341,0.4990610291,31.29611
04282000,train,train,02,VT,"OTTER CREEK AT CENTER RUTLAND, VT",798.1479,26,1996,2024,83235,20262020,182,57,798.1479,14.40253,0.973992136481591,0.213250345711791,46.79496,3.389529,0.7815525,46.62127
05046000,train,train,09,MN,"OTTER TAIL RIVER BL ORWELL D NR FERGUS FALLS, MN",4501.151,31,1994,2024,95246,20262027,2,1,4501.151,1.810185,2.1306587113324,0.124920591060957,60.0,5.921704,0.2993590357,62.61617
05211000,train,train,07,MN,"MISSISSIPPI RIVER AT GRAND RAPIDS, MN",8611.321,10,1998,2024,69202,20262025,98,31,8611.321,1.206077,2.21170518928941,0.131577829923598,59.97226,5.284056,0.49377589,61.31835
05247500,train,train,07,MN,"CROW WING RIVER NEAR PILLAGER, MN",10016.24,27,1997,2024,92503,20262025,98,31,10016.24,1.137605,1.9961331360885,0.125402518652141,60.0,7.045067,0.3407368828,67.94002
05338500,train,train,07,MN,"SNAKE RIVER NEAR PINE CITY, MN",2525.525,24,2000,2024,87336,20262025,98,31,2525.525,0.8625223,1.66339666472855,0.126719084666843,60.0,3.070754,0.359633846,52.41274
05355200,train,train,07,MN,"CANNON RIVER AT WELCH, MN",3476.991,21,1998,2023,80811,20262025,98,31,3476.991,1.936075,1.62137454258556,0.117536443367231,59.72141,2.513145,0.0812080181,51.29608
05385000,train,train,07,MN,"ROOT RIVER NEAR HOUSTON, MN",3236.043,13,1998,2024,36936,20262025,98,31,3236.043,5.030159,1.53446510548001,0.11223262291983,58.4663,2.464962,0.1860214115,64.67239
05387500,train,train,07,IA,"Upper Iowa River at Decorah, IA",1269.237,18,2005,2024,61295,20262025,98,31,1269.237,2.577541,1.47980306992764,0.104301024412322,54.91011,2.266508,0.07857187249,53.87782
05408000,train,train,07,WI,"KICKAPOO RIVER AT LA FARGE, WI",689.3334,16,1987,2024,70209,20262025,98,31,689.3334,10.91476,1.43888401984485,0.10765435832394,43.87231,1.768838,0.4334126329,64.02473
05457000,train,train,07,MN,"CEDAR RIVER NEAR AUSTIN, MN",1035.219,29,1994,2024,82030,20262025,98,31,1035.219,0.6073609,1.59756833164452,0.110865531130108,60.0,2.742685,0.015444567208,52.93029
05463500,train,train,07,IA,"Black Hawk Creek at Hudson, IA",777.0222,11,2012,2024,61214,20262025,98,31,777.0222,1.316441,1.61191717040363,0.0881046404129508,59.89481,1.652474,0.0013088427,41.90393
05479000,train,train,07,IA,"East Fork Des Moines River at Dakota City, IA",3402.534,14,1992,2024,71904,20262025,98,31,3402.534,0.5723775,1.80209168251932,0.0916459952498041,60.0,1.485765,0.00544120995,49.00228
05482300,train,train,07,IA,"North Raccoon River near Sac City, IA",1839.541,12,1999,2024,71669,20262025,98,31,1839.541,0.5640175,1.8745866462037,0.087519445645764,60.0,1.614464,0.0032408093599999,51.77252
05484500,train,train,07,IA,"Raccoon River at Van Meter, IA",8870.213,18,1992,2024,70489,20262025,98,31,8870.213,1.501813,1.89516140287654,0.0832330524526559,59.97672,1.49258,0.031618666,49.61979
05484800,train,train,07,IA,"Walnut Creek at Des Moines, IA",201.5955,18,1994,2024,74381,20262025,98,31,201.5955,1.577875,1.81434282802236,0.0811417892976817,60.0,1.33995,0.02442465386,39.7444
05485640,train,train,07,IA,"Fourmile Creek at Des Moines, IA",237.4938,14,2006,2024,60206,20262025,98,31,237.4938,0.9553609,1.81968030237575,0.0737004751904193,60.0,1.344455,0.0255796195,36.63768
05486490,train,train,07,IA,"Middle River near Indianola, IA",1293.125,14,1992,2024,71916,20262025,98,31,1293.125,4.000983,1.77430452620665,0.071056100416556,58.74062,0.8746865,0.1296828841,38.15909
05487470,train,train,07,IA,"South River near Ackworth, IA",1193.412,14,1992,2024,72520,20262025,98,31,1193.412,3.972884,1.74489110881767,0.0704114896853816,59.04239,0.7070037,0.1977884569,22.10802
05488110,train,train,07,IA,"Des Moines River near Pella, IA",31862.56,32,1993,2024,92724,20262025,98,31,31862.56,1.56176,1.85394980369995,0.0866335058667829,59.77926,1.445024,0.0494265639,43.51885
05488500,train,train,07,IA,"Des Moines River near Tracy, IA",32259.56,34,1991,2024,88304,20262025,98,31,32259.56,1.586247,1.85255219005621,0.0867417520742011,59.74073,1.435585,0.0510638407999999,43.2359
05496000,train,train,07,MO,"Wyaconda River above Canton, MO",1029.313,26,1997,2024,84559,20262025,98,31,1029.313,2.303084,1.64117305186477,0.0643850673244937,59.92072,0.6165146,0.147951255,16.96825
05500000,train,train,07,MO,"South Fabius River near Taylor, MO",1567.004,29,1996,2024,88248,20262025,98,31,1567.004,2.423234,1.64066890145334,0.0555927831411855,59.75309,0.5694981,0.1588970188,14.10056
06052500,train,train,10U,MT,Gallatin River at Logan MT,4634.347,29,1995,2024,82190,20262029,67,21,4634.347,20.30461,1.73821577122468,0.35022175427545,53.3905,2.678823,0.4477650379,74.20679
06071300,train,train,10U,MT,Little Prickly Pear Cr at Wolf Cr MT,1011.456,15,2008,2024,26929,20262029,67,21,1011.456,25.28222,2.81743696172231,0.245350293604496,46.03049,1.705668,0.54647987813,68.56551
06186500,train,train,10U,WY,Yellowstone River at Yellowstone Lk Outlet YNP,2567.444,10,1992,2024,70540,20262029,67,21,2567.444,19.02745,1.35133953859468,0.582449730448238,47.5459,4.13542,0.360945676,72.1936
06204050,train,train,10U,MT,West Rosebud Creek near Roscoe MT,137.3634,19,2006,2024,45594,20262029,67,21,137.3634,46.35452,1.11647569070949,0.683380813888544,40.79366,5.030472,0.20010353864,71.23143
06224000,train,train,10U,WY,"BULL LAKE CREEK ABOVE BULL LAKE, WY",484.8579,34,1991,2024,90015,20262029,67,21,484.8579,31.85872,1.76677791821168,0.609957520430731,58.91713,2.517549,0.310576108,63.83896
06278300,train,train,10U,WY,"SHELL CREEK ABOVE SHELL CREEK RESERVOIR, WY",58.851,13,1995,2020,73914,20262029,67,21,58.851,18.76257,1.31118865504304,0.632708858567882,33.13903,3.900358,0.283132022,56.66175
06285100,train,train,10U,WY,"SHOSHONE RIVER NEAR LOVELL, WY",6191.979,19,1999,2024,75137,20262029,67,21,6191.979,24.99396,2.54237431753272,0.371242246311097,44.23438,3.176122,0.2711861066,67.23472
06289820,train,train,10U,WY,"EAST PASS CREEK NEAR DAYTON, WY",58.8159,15,1991,2019,74893,20262029,67,21,58.8159,23.30985,2.29700349434157,0.207267052449696,33.46574,1.233082,0.53003017,72.15977
06307500,train,train,10U,MT,Tongue River at Tongue R Dam nr Decker MT,4617.141,29,1995,2024,93211,20262029,67,21,4617.141,12.23052,2.72283870915872,0.19666024393357,41.00436,2.033709,0.2177229596,62.42913
