gauge_id,gauge_name,state,camelsh_huc02,lat_gage,lng_gage,drain_sqkm_attr,outlet_in_drbc,basin_intersects_drbc,basin_within_drbc,basin_area_sqkm_geom,overlap_area_sqkm,overlap_ratio_of_basin,selected,selection_reason,forcing_archive,forcing_member,hourly2_member,train_valid_target_count,train_expected_hours,train_coverage_fraction,validation_valid_target_count,validation_expected_hours,validation_coverage_fraction,test_valid_target_count,test_expected_hours,test_coverage_fraction,area,slope,aridity,snow_fraction,soil_depth,permeability,baseflow_index,forest_fraction,FLOW_PCT_EST_VALUES,BASIN_BOUNDARY_CONFIDENCE,outside_drbc_trainable,passes_streamflow_quality_gate,train_period_eligible,validation_period_eligible,drbc_test_period_eligible
03274750,"WHITEWATER RIVER NEAR HAGERSTOWN, IND",IN,05,39.87365765,-85.16302031,153.7047,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03274750.nc,Hourly2/03274750_hourly.nc,25508,96432,0.26451800232288036,0,26304,0.0,0,26304,0.0,153.7047,2.145535,1.39594297029813,0.0582256940847877,60.0,1.632384,35.45195,0.14103280299999998,9.27,10,True,True,False,False,False
03274950,"LITTLE WILLIAMS CREEK AT CONNERSVILLE, IND",IN,05,39.63782545,-85.17218627,23.7654,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03274950.nc,Hourly2/03274950_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,23.7654,2.070405,1.29437117821373,0.060678473045122,59.04093,1.100006,40.00238,0.19999240000000001,0.5,9,True,True,False,False,False
03275000,"WHITEWATER RIVER NEAR ALPINE, IN",IN,05,39.57949283,-85.15801902,1368.839,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03275000.nc,Hourly2/03275000_hourly.nc,85054,96432,0.8820101211216194,24552,26304,0.9333941605839416,23950,26304,0.910507907542579,1368.839,1.454883,1.39402361210613,0.060264012434356,59.83201,1.659122,37.38004,0.12408616053999999,1.95,9,True,True,True,True,False
03275500,"EAST FORK WHITEWATER RIVER AT RICHMOND, IND",IN,05,39.80671459,-84.90718297,313.3206,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03275500.nc,Hourly2/03275500_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,313.3206,1.718942,1.46990701954631,0.060632681431464,60.0,1.828754,33.96458,0.13782621750000001,0.0,9,True,True,False,False,False
03275600,"EAST FORK WHITEWATER RIVER AT ABINGTON, IND.",IN,05,39.7325477,-84.95968375,520.2549,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03275600.nc,Hourly2/03275600_hourly.nc,90016,96432,0.9334660693545711,24551,26304,0.9333561435523114,24755,26304,0.9411116180048662,520.2549,1.877465,1.45646047309662,0.0587240505141574,59.91266,1.492113,35.05692,0.1619915255,2.93,9,True,True,True,True,False
03276500,"WHITEWATER RIVER AT BROOKVILLE, IND",IN,05,39.40671775,-85.01273737,3172.92,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03276500.nc,Hourly2/03276500_hourly.nc,88657,96432,0.919373237099718,25771,26304,0.9797369221411192,25548,26304,0.9712591240875912,3172.92,2.529205,1.37144276051751,0.0560855008681675,58.54169,1.326162,36.07871,0.27068816219999997,1.32,9,True,True,True,True,False
03276700,"SOUTH HOGAN CREEK NEAR DILLSBORO, IND.",IN,05,39.02977922,-85.03800974,98.56886,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03276700.nc,Hourly2/03276700_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,98.56886,3.304476,1.26466167078982,0.0506570534044945,54.6094,0.6783166,18.03899,0.492923506,2.76,10,True,True,False,False,False
03277300,"NORTH FORK KENTUCKY RIVER AT WHITESBURG, KY",KY,05,37.117598,-82.824604,172.4607,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03277300.nc,Hourly2/03277300_hourly.nc,89088,96432,0.9238427078148332,26098,26304,0.992168491484185,25867,26304,0.9833865571776156,172.4607,26.13267,1.40313063296129,0.033773113239271,38.64901,2.511118,34.32692,0.7572107730000001,5.13,10,True,True,True,True,False
03277500,"NORTH FORK KENTUCKY RIVER AT HAZARD, KY",KY,05,37.2467624,-83.181839,1206.04,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03277500.nc,Hourly2/03277500_hourly.nc,29079,96432,0.3015492782478845,0,26304,0.0,19629,26304,0.7462363138686131,1206.04,28.69133,1.36654840823894,0.0285137539203623,38.53232,2.452663,32.91176,0.78169528,1.63,10,True,True,False,False,False
03280000,"NORTH FORK KENTUCKY RIVER AT JACKSON, KY",KY,05,37.54620141,-83.37240199,2850.685,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03280000.nc,Hourly2/03280000_hourly.nc,0,96432,0.0,0,26304,0.0,1626,26304,0.06181569343065693,2850.685,25.41443,1.3261158913107,0.032362813635972,38.43112,2.433069,30.29514,0.74752476,0.69,10,True,True,False,False,False
03280600,"MIDDLE FORK KENTUCKY RIVER NEAR HYDEN, KY",KY,05,37.13703629,-83.3712929,524.9997,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03280600.nc,Hourly2/03280600_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,524.9997,30.80719,1.27023020788409,0.0297836398435576,38.57011,2.434963,33.41524,0.8495902248999999,0.94,9,True,True,False,False,False
03280700,"CUTSHIN CREEK AT WOOTON, KY",KY,05,37.16509314,-83.30795645,158.2227,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03280700.nc,Hourly2/03280700_hourly.nc,75930,96432,0.7873942259830762,24005,26304,0.9125988442822385,25240,26304,0.9595498783454988,158.2227,28.79373,1.29299841616669,0.0321939941270046,38.379,2.388,32.18256,0.8152648258,3.68,10,True,True,False,True,False
03281000,"MIDDLE FORK KENTUCKY RIVER AT TALLEGA, KY",KY,05,37.55508768,-83.59379932,1392.92,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03281000.nc,Hourly2/03281000_hourly.nc,90114,96432,0.9344823295171727,25783,26304,0.9801931265206812,25645,26304,0.9749467761557178,1392.92,27.16027,1.27885990964991,0.030865714192633,38.58212,2.401237,30.68159,0.850895763,0.44,10,True,True,True,True,False
03281100,"GOOSE CREEK AT MANCHESTER, KY",KY,05,37.15203405,-83.7601974,422.7237,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03281100.nc,Hourly2/03281100_hourly.nc,54283,96432,0.562914800066368,26218,26304,0.9967305352798054,25449,26304,0.9674954379562044,422.7237,23.36321,1.23018296352279,0.0275178845270648,37.85003,2.325568,30.76177,0.8289286423,5.38,10,True,True,False,True,False
03281500,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",KY,05,37.47981018,-83.67519226,1838.22,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03281500.nc,Hourly2/03281500_hourly.nc,87821,96432,0.9107039157126265,25967,26304,0.9871882603406326,25774,26304,0.9798509732360098,1838.22,22.24393,1.24486156430783,0.0293952788029816,38.53527,2.337762,29.39627,0.828527939,0.82,10,True,True,True,True,False
03282000,"KENTUCKY RIVER AT LOCK 14 AT HEIDELBERG, KY",KY,05,37.55536401,-83.76825134,6883.035,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03282000.nc,Hourly2/03282000_hourly.nc,90026,96432,0.9335697693711631,25298,26304,0.9617548661800487,25489,26304,0.9690161192214112,6883.035,23.69965,1.28684267443353,0.0310143210143458,38.473,2.388753,29.74914,0.7938664009999999,1.04,10,True,True,True,True,False
03282040,"STURGEON CREEK AT CRESSMONT, KY",KY,05,37.500642,-83.810198,201.3651,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03282040.nc,Hourly2/03282040_hourly.nc,84339,96432,0.8745955699352912,21469,26304,0.8161876520681265,25678,26304,0.9762013381995134,201.3651,10.85075,1.23186861953689,0.0307947058383388,38.94304,1.845796,27.06917,0.65216168,10.65,10,True,True,True,True,False
03282060,"KENTUCKY RIVER AT LOCK 13 NEAR WILLOW, KY",KY,05,37.602029,-83.832976,7212.22,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03282060.nc,Hourly2/03282060_hourly.nc,52783,96432,0.5473597975775676,25603,26304,0.9733500608272506,25486,26304,0.9689020681265207,7212.22,23.16904,1.28475282150043,0.0309497266699926,38.45773,2.371813,29.62594,0.789578549,3.8,10,True,True,False,True,False
03282120,"KENTUCKY RIVER AT LOCK 12 NEAR IRVINE, KY",KY,05,37.678333,-83.948333,7552.973,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03282120.nc,Hourly2/03282120_hourly.nc,85971,96432,0.891519412643106,25960,26304,0.9869221411192214,25639,26304,0.9747186739659367,7552.973,22.97496,1.28271810993999,0.0305497058116234,38.591,2.3299,29.4957,0.789990031,2.17,10,True,True,True,True,False
03282290,"KENTUCKY RIVER AT LOCK 11 NEAR COLLEGE HILL, KY",KY,05,37.783969,-84.10326,8339.712,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03282290.nc,Hourly2/03282290_hourly.nc,69391,96432,0.7195847851335656,26141,26304,0.9938032238442822,25130,26304,0.95536800486618,8339.712,22.26542,1.27984723628277,0.0303087176259503,38.61142,2.221224,29.14971,0.7791133720000001,2.07,10,True,True,False,True,False
03282500,"RED RIVER NEAR HAZEL GREEN, KY",KY,05,37.81230831,-83.4637953,170.7759,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03282500.nc,Hourly2/03282500_hourly.nc,49731,96432,0.5157105525136884,25701,26304,0.9770757299270073,25341,26304,0.9633895985401459,170.7759,11.43303,1.24730042669101,0.0392860895017246,38.92313,2.358376,26.27459,0.771305551,2.47,10,True,True,False,True,False
03283500,"RED RIVER AT CLAY CITY, KY",KY,05,37.86480329,-83.93353282,938.1978,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03283500.nc,Hourly2/03283500_hourly.nc,71785,96432,0.744410569105691,26048,26304,0.9902676399026764,25257,26304,0.9601961678832117,938.1978,14.72137,1.24169590073281,0.0387791514076816,40.25385,2.005934,25.69647,0.76348428,1.74,10,True,True,False,True,False
03284000,"KENTUCKY RIVER AT LOCK 10 NEAR WINCHESTER, KY",KY,05,37.89480112,-84.26215281,10245.05,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03284000.nc,Hourly2/03284000_hourly.nc,92989,96432,0.9642960842873735,26071,26304,0.9911420316301703,25725,26304,0.9779881386861314,10245.05,20.13941,1.27872237737092,0.0316941612276107,38.72403,2.060827,28.53475,0.74040493,0.52,10,True,True,True,True,False
03284230,"KENTUCKY RIVER AT LOCK 9 AT VALLEY VIEW, KY",KY,05,37.843412,-84.440769,10622.83,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03284230.nc,Hourly2/03284230_hourly.nc,2181,96432,0.02261697361871578,26080,26304,0.9914841849148418,25357,26304,0.9639978710462287,10622.83,19.64776,1.27877045854545,0.0312653315870952,38.75229,2.027465,28.43586,0.72524654,0.47,10,True,True,False,True,False
03284500,"KENTUCKY RIVER AT LOCK 8 NEAR CAMP NELSON, KY",KY,05,37.74535715,-84.58660745,11434.88,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03284500.nc,Hourly2/03284500_hourly.nc,65087,96432,0.6749522979923677,23614,26304,0.8977341849148418,0,26304,0.0,11434.88,18.71336,1.27889826698509,0.0308414126133924,38.70676,1.958352,28.13875,0.70191077,1.54,10,True,True,False,True,False
03285000,"DIX RIVER NEAR DANVILLE, KY",KY,05,37.64202341,-84.66077678,822.3408,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03285000.nc,Hourly2/03285000_hourly.nc,88123,96432,0.913835656213705,23820,26304,0.905565693430657,23966,26304,0.9111161800486618,822.3408,5.956756,1.23919298159561,0.027479723128779,40.09349,1.113439,21.98895,0.414168826,1.97,10,True,True,True,True,False
03286500,"KENTUCKY RIVER AT LOCK 7 AT HIGHBRIDGE, KY",KY,05,37.829245,-84.723835,13045.5,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03286500.nc,Hourly2/03286500_hourly.nc,28957,96432,0.3002841380454621,12262,26304,0.4661648418491484,13697,26304,0.5207192822384428,13045.5,17.08626,1.27463324361141,0.0304381017701841,38.93917,1.860565,27.45625,0.65520782,29.05,10,True,False,False,False,False
03287000,"KENTUCKY RIVER AT LOCK 6 NEAR SALVISA, KY",KY,05,37.92563166,-84.8213381,13215.26,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03287000.nc,Hourly2/03287000_hourly.nc,60981,96432,0.6323730711796914,26256,26304,0.9981751824817519,26246,26304,0.9977950121654501,13215.26,16.96069,1.27433522487777,0.0303579872561783,38.94291,1.852243,27.39426,0.6511205099999999,0.9,10,True,True,False,True,False
03287250,"KENTUCKY RIVER AT LOCK 5 NEAR TYRONE, KY",KY,05,38.052853,-84.830505,13538.25,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03287250.nc,Hourly2/03287250_hourly.nc,61721,96432,0.6400468724074996,26182,26304,0.9953619221411192,25682,26304,0.9763534063260341,13538.25,16.68706,1.2735250335455,0.0306908973425958,38.9165,1.836162,27.29697,0.64316733,0.87,7,True,True,False,True,False
03287500,"KENTUCKY RIVER AT LOCK 4 AT FRANKFORT, KY",KY,05,38.2017388,-84.88161711,13742.57,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03287500.nc,Hourly2/03287500_hourly.nc,85583,96432,0.8874958519993363,25844,26304,0.9825121654501217,26223,26304,0.9969206204379562,13742.57,16.52756,1.2732348376911,0.0306272353960307,38.93253,1.827525,27.22546,0.63740215,1.13,10,True,True,True,True,False
03288100,"NORTH ELKHORN CREEK AT GEORGETOWN, KY",KY,05,38.219519,-84.562998,380.4579,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03288100.nc,Hourly2/03288100_hourly.nc,73971,96432,0.7670793927327029,25583,26304,0.9725897201946472,25428,26304,0.9666970802919708,380.4579,2.384949,1.2732447967773,0.0381804433262088,44.54747,1.061276,24.28952,0.056508755099999995,5.26,10,True,True,False,True,False
03288200,"CANE RUN AT BEREA ROAD NEAR DONERAIL, KY",KY,05,38.138687,-84.517163,52.0326,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03288200.nc,Hourly2/03288200_hourly.nc,72965,96432,0.7566471710635474,0,26304,0.0,0,26304,0.0,52.0326,1.846361,1.26129887830277,0.0380571311248532,47.46561,1.395566,24.13922,0.0188362692,0.77,10,True,True,False,False,False
03291780,"INDIAN-KENTUCK CREEK NR CANAAN, IND.",IN,05,38.8781136,-85.25717882,71.4105,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03291780.nc,Hourly2/03291780_hourly.nc,85507,96432,0.8867077318732371,19532,26304,0.7425486618004866,23861,26304,0.9071243917274939,71.4105,3.531692,1.2509693326187,0.0431138717577436,52.87762,0.6662894,15.67428,0.5100132622,4.37,10,True,True,True,False,False
03292460,"HARRODS CREEK NEAR LA GRANGE, KY",KY,05,38.44728767,-85.40912492,62.1504,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03292460.nc,Hourly2/03292460_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,62.1504,3.676154,1.20979340717181,0.0326508956514356,46.27531,0.6730988,17.673,0.400110055,0.43,10,True,True,False,False,False
03294000,"SILVER CREEK NEAR SELLERSBURG, IND",IN,05,38.37062263,-85.72635211,489.3039,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03294000.nc,Hourly2/03294000_hourly.nc,89744,96432,0.9306454289032686,25295,26304,0.9616408150851582,24438,26304,0.9290602189781022,489.3039,4.619874,1.28463450166414,0.0295492846840213,48.02024,1.063696,21.586,0.561232851,2.56,10,True,True,True,True,False
03297800,"CEDAR CREEK AT HWY 1442 NEAR SHEPHERDSVILLE, KY",KY,05,37.99111,-85.64111,31.3911,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03297800.nc,Hourly2/03297800_hourly.nc,65100,96432,0.6750871080139372,23257,26304,0.884162104622871,23948,26304,0.9104318734793188,31.3911,4.769206,1.29451709481739,0.0300241756325831,44.65982,0.8399285,21.32802,0.589667116,14.4516569866758,10,True,True,False,True,False
03297900,"FLOYDS FORK NEAR PEWEE VALLEY, KY",KY,05,38.285348,-85.467459,207.5247,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03297900.nc,Hourly2/03297900_hourly.nc,80908,96432,0.8390160942425751,25486,26304,0.9689020681265207,24164,26304,0.9186435523114356,207.5247,3.558179,1.21258687854574,0.032067260814135,44.62356,0.6655631,18.4226,0.3896774573,13.37,10,True,True,True,True,False
03299000,"ROLLING FORK NEAR LEBANON, KY",KY,05,37.49728723,-85.32385118,619.4484,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03299000.nc,Hourly2/03299000_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,619.4484,10.39068,1.1644237967838,0.0303746910499243,34.16832,1.292774,20.34585,0.730076253,0.0,10,True,True,False,False,False
03300400,"BEECH FORK AT MAUD, KY",KY,05,37.83283985,-85.29606856,1128.578,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03300400.nc,Hourly2/03300400_hourly.nc,87828,96432,0.910776505724241,24637,26304,0.9366256082725061,25363,26304,0.9642259732360098,1128.578,5.094687,1.24427653330139,0.0289493607854416,34.97028,0.4841192,18.88282,0.50404075,2.87,10,True,True,True,True,False
03302050,"BRIER CREEK AT PENDELTON ROAD NEAR LOUISVILLE, KY",KY,05,38.047848,-85.857185,10.6821,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03302050.nc,Hourly2/03302050_hourly.nc,89708,96432,0.9302721088435374,25291,26304,0.9614887469586375,24808,26304,0.9431265206812652,10.6821,12.41418,1.32514970155803,0.0293434792595323,40.83181,2.419736,23.0,0.8320835655000001,3.58,8,True,True,True,True,False
03302110,OTTER CREEK AT OTTER CR PARK NEAR ROCK HAVEN KY.,KY,05,37.923404,-86.030521,255.6972,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03302110.nc,Hourly2/03302110_hourly.nc,86269,96432,0.8946096731375477,0,26304,0.0,0,26304,0.0,255.6972,2.826896,1.21268029940409,0.031804907698543,58.87342,1.161137,25.77315,0.36913781999999995,4.84,9,True,True,True,False,False
03302680,"WEST FORK BLUE RIVER AT SALEM, IND.",IN,05,38.60533536,-86.09442215,49.5567,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03302680.nc,Hourly2/03302680_hourly.nc,83964,96432,0.8707068193130911,24959,26304,0.948867092457421,24386,26304,0.9270833333333334,49.5567,3.514608,1.28693065839154,0.0427130991146047,57.9,1.2405,21.12359,0.17872254389999997,4.29,10,True,True,True,True,False
03310400,"BACON CREEK NEAR PRICEVILLE, KY",KY,05,37.3586645,-85.99802533,213.9894,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03310400.nc,Hourly2/03310400_hourly.nc,2626,96432,0.0272316243570599,25876,26304,0.9837287104622872,25049,26304,0.9522886253041363,213.9894,5.096936,1.1088303166395,0.0266108442741171,50.87156,1.962456,30.41138,0.60112467,0.23,8,True,True,False,True,False
03311500,"GREEN RIVER AT LOCK 6 AT BROWNSVILLE, KY",KY,05,37.20699194,-86.26108682,7157.958,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03311500.nc,Hourly2/03311500_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,7157.958,5.659345,1.13806533619145,0.0266324285716874,50.2718,1.585702,27.61172,0.49779805099999996,0.0,10,True,True,False,False,False
03311600,"BEAVERDAM CREEK AT RHODA, KY",KY,05,37.15504679,-86.22636683,28.3806,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03311600.nc,Hourly2/03311600_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,28.3806,2.091229,1.09157777122203,0.0241130133069581,44.43401,1.256929,31.49131,0.350383653,1.11,10,True,True,False,False,False
03312259,"SALT LICK CREEK BELOW RED BOILING SPRINGS, TN",TN,05,36.55188,-85.857108,37.4418,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03312259.nc,Hourly2/03312259_hourly.nc,60503,96432,0.6274162103865937,25867,26304,0.9833865571776156,25893,26304,0.984375,37.4418,5.546158,1.12345888242463,0.0204089597213724,57.1521,2.284752,33.17953,0.608312131,1.29,10,True,True,False,True,False
03313000,"BARREN RIVER NEAR FINNEY, KY",KY,05,36.89504634,-86.13387313,2438.457,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03313000.nc,Hourly2/03313000_hourly.nc,0,96432,0.0,0,26304,0.0,0,26304,0.0,2438.457,5.030054,1.13969067706376,0.0215018220426004,58.79892,1.511755,32.45327,0.42162445499999995,0.0,10,True,True,False,False,False
03318800,"CANEY CREEK NEAR HORSE BRANCH, KY",KY,05,37.4639398,-86.6555419,303.5745,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03318800.nc,Hourly2/03318800_hourly.nc,689,96432,0.007144931143188983,24067,26304,0.914955900243309,25463,26304,0.9680276763990268,303.5745,6.864259,1.10730522325694,0.0295226317311976,40.29712,1.353443,28.01887,0.633521558,0.0,8,True,True,False,True,False
03319000,"ROUGH RIVER NEAR DUNDEE, KY",KY,05,37.5475514,-86.7216546,1957.549,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03319000.nc,Hourly2/03319000_hourly.nc,20315,96432,0.2106665837066534,0,26304,0.0,0,26304,0.0,1957.549,6.496547,1.15030197255142,0.0287978963802347,40.5257,1.486956,27.62688,0.557240623,0.38,10,True,True,False,False,False
03320000,"GREEN RIVER AT LOCK 2 AT CALHOUN, KY",KY,05,37.53393502,-87.26388728,19591.38,False,False,False,,0.0,0.0,False,outside_drbc,timeseries,Data/CAMELSH/timeseries/03320000.nc,Hourly2/03320000_hourly.nc,91931,96432,0.9533246225319396,22326,26304,0.8487682481751825,25387,26304,0.9651383819951338,19591.38,5.33535,1.16264150909583,0.0260164137660904,49.39665,1.475383,29.22041,0.475730642,0.65,10,True,True,True,True,False
03322900,"WABASH RIVER AT LINN GROVE, IN",IN,05,40.65615729,-85.03274657,1293.521,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03322900.nc,Hourly2/03322900_hourly.nc,80051,96432,0.8301290028206405,23752,26304,0.9029805352798054,22260,26304,0.8462591240875912,1293.521,0.4246422,1.46676160521235,0.0641818626861222,60.0,0.6935358,23.40331,0.05416751964,5.5,7,True,True,True,True,False
03322985,"WABASH RIVER NEAR BLUFFTON, IN",IN,05,40.728102,-85.136637,1436.337,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03322985.nc,Hourly2/03322985_hourly.nc,55200,96432,0.5724240915878547,0,26304,0.0,0,26304,0.0,1436.337,0.4111364,1.47024730805721,0.064355333092567,60.0,0.687577,23.18468,0.054488606099999996,10.49,7,True,True,False,False,False
03323000,"WABASH RIVER AT BLUFFTON, IND",IN,05,40.74171349,-85.17191456,1498.857,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03323000.nc,Hourly2/03323000_hourly.nc,0,96432,0.0,0,26304,0.0,14249,26304,0.5417046836982968,1498.857,0.4041088,1.47291692958151,0.0640111502997263,60.0,0.6854877,23.11559,0.053843022,0.0,8,True,True,False,False,False
03324000,"LITTLE RIVER NEAR HUNTINGTON, IND",IN,05,40.90393517,-85.4060857,682.6779,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03324000.nc,Hourly2/03324000_hourly.nc,86563,96432,0.8976584536253526,23536,26304,0.8947688564476886,22674,26304,0.8619981751824818,682.6779,0.5902307,1.48945613882446,0.0686707419028158,60.0,0.7822604,25.61155,0.0817593491,2.57,10,True,True,True,True,False
03324200,"SALAMONIE RIVER AT PORTLAND, IND.",IN,05,40.42782259,-85.03885767,222.5754,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03324200.nc,Hourly2/03324200_hourly.nc,0,96432,0.0,0,26304,0.0,13982,26304,0.5315541362530414,222.5754,0.4332824,1.44205297486888,0.0586522081380918,60.0,0.574878,24.20942,0.0928242779,1.12,10,True,True,False,False,False
03324300,"SALAMONIE RIVER NEAR WARREN, IND.",IN,05,40.71254489,-85.45358468,1088.451,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03324300.nc,Hourly2/03324300_hourly.nc,81901,96432,0.849313505890161,22733,26304,0.8642411800486618,21836,26304,0.830139902676399,1088.451,0.3709556,1.45063658436984,0.0609137191027809,60.0,0.6114994,23.42864,0.07943425870000001,4.56,9,True,True,True,True,False
03325000,"WABASH RIVER AT WABASH, IND.",IN,05,40.79087652,-85.82026317,4696.833,False,False,False,,0.0,0.0,False,outside_drbc,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03325000.nc,Hourly2/03325000_hourly.nc,79930,96432,0.8288742326198772,23711,26304,0.9014218369829684,23864,26304,0.9072384428223844,4696.833,0.5146978,1.47887594784761,0.0637552081872417,59.72338,0.7117081,24.10786,0.08148593829999999,2.56,9,True,True,True,True,False
