split,gauge_id,gauge_name,state,camelsh_huc02,lat_gage,lng_gage,area,forcing_archive,forcing_member,hourly2_member,train_valid_target_count,train_expected_hours,train_coverage_fraction,validation_valid_target_count,validation_expected_hours,validation_coverage_fraction,test_valid_target_count,test_expected_hours,test_coverage_fraction,FLOW_PCT_EST_VALUES,BASIN_BOUNDARY_CONFIDENCE,sampling_seed,stratum_source_count,stratum_selected_count,slope,aridity,snow_fraction,soil_depth,permeability,forest_fraction,baseflow_index
train,03069870,"CHEAT RIVER AT HWY 50 NEAR ROWLESBURG, WV",WV,05,39.319822,-79.656727,2350.885,timeseries,Data/CAMELSH/timeseries/03069870.nc,Hourly2/03069870_hourly.nc,87562,96432,0.9080180852828936,0,26304,0.0,0,26304,0.0,8.69,10,20261524.0,272.0,26.0,19.66449,1.09533223384756,0.118175216767796,38.46226,3.971858,0.89531548,36.146
train,03072000,"Dunkard Creek at Shannopin, PA",PA,05,39.75924493,-79.9706152,588.3783,timeseries,Data/CAMELSH/timeseries/03072000.nc,Hourly2/03072000_hourly.nc,84759,96432,0.8789509706321553,24439,26304,0.9290982360097324,23312,26304,0.8862530413625304,2.62,10,20261524.0,272.0,26.0,18.08525,1.32588086844796,0.063270964827592,41.93758,1.719198,0.8177719141,31.15982
train,03076500,"YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD",MD,05,39.65361111,-79.40830556,761.7645,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03076500.nc,Hourly2/03076500_hourly.nc,90347,96432,0.9368985399037664,25843,26304,0.9824741484184915,25052,26304,0.9524026763990268,1.07,9,20261524.0,272.0,26.0,9.313375,1.12711729558718,0.110681873178217,39.25093,4.817142,0.6826448700000001,39.35695
train,03079000,"Casselman River at Markleton, PA",PA,05,39.85979992,-79.22753116,990.8361,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03079000.nc,Hourly2/03079000_hourly.nc,87061,96432,0.9028227144516343,24574,26304,0.9342305352798054,22900,26304,0.8705900243309003,2.02,10,20261524.0,272.0,26.0,8.491729,1.28083022882308,0.121643770083096,40.97733,3.278253,0.5781108979999999,39.27636
train,03118000,Middle Branch Nimishillen Creek at Canton OH,OH,05,40.84144709,-81.35372287,116.2062,timeseries,Data/CAMELSH/timeseries/03118000.nc,Hourly2/03118000_hourly.nc,89223,96432,0.9252426580388253,24309,26304,0.9241560218978102,22870,26304,0.8694495133819952,2.95,8,20261524.0,272.0,26.0,1.5854,1.39341646541065,0.0915514480633535,57.94238,1.978838,0.11765205699999999,42.39497
train,03189100,"GAULEY RIVER NEAR CRAIGSVILLE, WV",WV,05,38.29094494,-80.64092421,1369.11,timeseries,Data/CAMELSH/timeseries/03189100.nc,Hourly2/03189100_hourly.nc,94396,96432,0.9788866766218682,25749,26304,0.9789005474452555,25770,26304,0.9796989051094891,1.49,10,20261524.0,272.0,26.0,20.67475,1.06186912929727,0.0902927567023318,37.8931,3.789346,0.9321938799999999,34.25573
train,03201405,"HURRICANE CREEK AT HURRICANE, WV",WV,05,38.445367,-82.006803,72.6048,timeseries,Data/CAMELSH/timeseries/03201405.nc,Hourly2/03201405_hourly.nc,91706,96432,0.9509913721586195,26011,26304,0.9888610097323601,25063,26304,0.9528208637469586,3.96,8,20261524.0,272.0,26.0,10.89792,1.44231160481272,0.0345877739011658,42.43883,0.8540415,0.69819759,30.38653
train,03202400,"GUYANDOTTE RIVER NEAR BAILEYSVILLE, WV",WV,05,37.60400034,-81.64510961,792.7677,timeseries,Data/CAMELSH/timeseries/03202400.nc,Hourly2/03202400_hourly.nc,95076,96432,0.9859382777501244,26275,26304,0.9988975060827251,25582,26304,0.972551703163017,0.74,10,20261524.0,272.0,26.0,23.58013,1.39979228077611,0.0495910187904576,42.11729,3.120615,0.85391433,42.79132
train,03212980,"DRY FORK AT BEARTOWN, W. VA.",WV,05,37.39539,-81.802614,542.3211,timeseries,Data/CAMELSH/timeseries/03212980.nc,Hourly2/03212980_hourly.nc,92188,96432,0.9559897129583541,26276,26304,0.9989355231143552,25817,26304,0.981485705596107,2.7,10,20261524.0,272.0,26.0,27.59617,1.45458579531325,0.0400420533885641,43.28981,2.641247,0.87835944,45.53089
train,03228300,Big Walnut Creek at Sunbury OH,OH,05,40.236174,-82.851289,262.8486,timeseries,Data/CAMELSH/timeseries/03228300.nc,Hourly2/03228300_hourly.nc,81105,96432,0.8410589845694375,22024,26304,0.837287104622871,22671,26304,0.8618841240875912,7.42,9,20261524.0,272.0,26.0,1.015109,1.48265999251801,0.0591555143402276,58.02509,0.7673843,0.26758404214,24.2547
train,03250500,"LICKING RIVER AT BLUE LICK SPRINGS, KY",KY,05,38.422019,-83.999093,4622.375,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03250500.nc,Hourly2/03250500_hourly.nc,78347,96432,0.8124585199933632,26228,26304,0.997110705596107,25656,26304,0.9753649635036497,0.71,9,20261524.0,272.0,26.0,11.43559,1.29517120740313,0.0352584531648832,38.6413,1.701523,0.63761269,23.74687
train,03263000,Great Miami River at Taylorsville OH,OH,05,39.87283509,-84.16410708,2975.009,timeseries,Data/CAMELSH/timeseries/03263000.nc,Hourly2/03263000_hourly.nc,86545,96432,0.897471793595487,24954,26304,0.9486770072992701,24149,26304,0.918073296836983,1.4,8,20261524.0,272.0,26.0,0.7609326,1.47478249027386,0.0645598737146461,59.55622,1.040096,0.08494856666,42.88747
train,03270500,Great Miami River at Dayton OH,OH,05,39.76533651,-84.1974405,6484.979,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03270500.nc,Hourly2/03270500_hourly.nc,86487,96432,0.8968703334992534,23529,26304,0.8945027372262774,20752,26304,0.7889294403892944,1.19,9,20261524.0,272.0,26.0,0.9526432,1.47073868524884,0.0610692737769349,59.5237,1.35629,0.086336568,43.07364
train,03271601,Great Miami River below Miamisburg OH,OH,05,39.606725,-84.286885,7019.35,timeseries,Data/CAMELSH/timeseries/03271601.nc,Hourly2/03271601_hourly.nc,89985,96432,0.9331445993031359,25389,26304,0.9652144160583942,23819,26304,0.9055276763990268,5.84,9,20261524.0,272.0,26.0,1.002785,1.46811550388041,0.0598265581819285,59.46469,1.353203,0.08636107629999999,42.61562
train,03276500,"WHITEWATER RIVER AT BROOKVILLE, IND",IN,05,39.40671775,-85.01273737,3172.92,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03276500.nc,Hourly2/03276500_hourly.nc,88657,96432,0.919373237099718,25771,26304,0.9797369221411192,25548,26304,0.9712591240875912,1.32,9,20261524.0,272.0,26.0,2.529205,1.37144276051751,0.0560855008681675,58.54169,1.326162,0.27068816219999997,36.07871
train,03281000,"MIDDLE FORK KENTUCKY RIVER AT TALLEGA, KY",KY,05,37.55508768,-83.59379932,1392.92,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03281000.nc,Hourly2/03281000_hourly.nc,90114,96432,0.9344823295171727,25783,26304,0.9801931265206812,25645,26304,0.9749467761557178,0.44,10,20261524.0,272.0,26.0,27.16027,1.27885990964991,0.030865714192633,38.58212,2.401237,0.850895763,30.68159
train,03324000,"LITTLE RIVER NEAR HUNTINGTON, IND",IN,05,40.90393517,-85.4060857,682.6779,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03324000.nc,Hourly2/03324000_hourly.nc,86563,96432,0.8976584536253526,23536,26304,0.8947688564476886,22674,26304,0.8619981751824818,2.57,10,20261524.0,272.0,26.0,0.5902307,1.48945613882446,0.0686707419028158,60.0,0.7822604,0.0817593491,25.61155
train,03326500,"MISSISSINEWA RIVER AT MARION, IND.",IN,05,40.57642978,-85.65997776,1769.698,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03326500.nc,Hourly2/03326500_hourly.nc,82367,96432,0.8541459266633483,23032,26304,0.8756082725060828,23164,26304,0.8806265206812652,2.37,9,20261524.0,272.0,26.0,0.7261535,1.44461090908339,0.0613965542944406,60.0,0.7512217,0.0736661341,26.96225
train,03330241,"TIPPECANOE RIVER AT NORTH WEBSTER, IN",IN,05,41.31615735,-85.692209,127.8594,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03330241.nc,Hourly2/03330241_hourly.nc,90504,96432,0.9385266301642609,25051,26304,0.9523646593673966,24144,26304,0.9178832116788321,8.81,10,20261524.0,272.0,26.0,1.25483,1.45962982223751,0.0803603166466652,60.0,1.929636,0.16181206499999998,52.02187
train,03351000,"WHITE RIVER NEAR NORA, IN",IN,05,39.91059488,-86.10554227,3119.411,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03351000.nc,Hourly2/03351000_hourly.nc,89613,96432,0.9292869586859134,25319,26304,0.9625532238442822,23885,26304,0.9080368004866181,1.35,9,20261524.0,272.0,26.0,0.6625509,1.42439137340613,0.055681076032829,59.99905,1.101839,0.052792832181,32.69706
train,03374000,"WHITE RIVER AT PETERSBURG, IN",IN,05,38.51088224,-87.28945834,28808.5,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03374000.nc,Hourly2/03374000_hourly.nc,87896,96432,0.9114816658370666,24180,26304,0.9192518248175182,25161,26304,0.9565465328467153,0.94,10,20261524.0,272.0,26.0,2.56796,1.32306352938566,0.0444728563883051,56.05672,1.357978,0.3021249183,27.56953
train,03413200,"BEAVER CREEK NEAR MONTICELLO, KY",KY,05,36.79757036,-84.89605849,117.5418,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03413200.nc,Hourly2/03413200_hourly.nc,79100,96432,0.820267131242741,26298,26304,0.999771897810219,25986,26304,0.9879105839416058,1.51,9,20261524.0,272.0,26.0,15.64866,1.16785730332061,0.0224472010524313,46.89228,2.1645,0.7528368527000001,29.69081
train,03455500,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",NC,06,35.39611111,-82.9375,72.9522,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03455500.nc,Hourly2/03455500_hourly.nc,91119,96432,0.944904181184669,25679,26304,0.9762393552311436,25583,26304,0.9725897201946472,1.59,9,20261525.0,68.0,7.0,33.91634,0.845278169680749,0.0604950781553377,56.42194,3.505749,0.94664316,60.49871
train,03460795,"PIGEON R BL POWER PLANT NR WATERVILLE, NC",NC,06,35.78361,-83.11194,1388.0,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03460795.nc,Hourly2/03460795_hourly.nc,94489,96432,0.9798510867761738,26279,26304,0.9990495742092458,26300,26304,0.9998479318734793,2.18378378378378,9,20261525.0,68.0,7.0,28.4186,1.10477919526541,0.0337845257857343,52.39153,3.204458,0.80712828,61.09798
train,03465500,"NOLICHUCKY RIVER AT EMBREEVILLE, TN",TN,06,36.1764961,-82.45736398,2081.6,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03465500.nc,Hourly2/03465500_hourly.nc,93391,96432,0.968464824954372,26083,26304,0.9915982360097324,26283,26304,0.9992016423357665,0.29,10,20261525.0,68.0,7.0,25.26796,1.19663917033013,0.0372652701126915,51.4595,3.34122,0.84370771,56.56976
train,03503000,"LITTLE TENNESSEE RIVER AT NEEDMORE, NC",NC,06,35.33638889,-83.52694444,1129.928,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03503000.nc,Hourly2/03503000_hourly.nc,94978,96432,0.9849220175875228,26232,26304,0.9972627737226277,26208,26304,0.9963503649635036,0.6,10,20261525.0,68.0,7.0,23.64404,0.977340603980967,0.0158163367037846,48.76176,2.976146,0.81680172,66.12952
train,03529500,"POWELL RIVER AT BIG STONE GAP, VA",VA,06,36.868985,-82.775439,290.8359,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03529500.nc,Hourly2/03529500_hourly.nc,79097,96432,0.8202360212377634,26160,26304,0.9945255474452555,25961,26304,0.9869601581508516,0.19,10,20261525.0,68.0,7.0,24.15006,1.34752750947618,0.0334574589958919,43.94037,2.935802,0.68806848,35.47609
train,03566000,"HIWASSEE RIVER AT CHARLESTON, TN",TN,06,35.29514804,-84.759955,5969.783,timeseries,Data/CAMELSH/timeseries/03566000.nc,Hourly2/03566000_hourly.nc,92058,96432,0.954641612742658,25453,26304,0.9676475060827251,25309,26304,0.9621730535279805,4.23,10,20261525.0,68.0,7.0,15.74048,1.12329287170432,0.0118141719151675,43.91428,3.241073,0.77144207,58.87674
train,03597590,"WARTRACE CREEK BELOW COUNTY ROAD AT WARTRACE, TN",TN,06,35.527295,-86.340271,92.943,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/03597590.nc,Hourly2/03597590_hourly.nc,95315,96432,0.9884167081466733,25739,26304,0.9785203771289538,26174,26304,0.9950577858880778,0.38,10,20261525.0,68.0,7.0,6.702292,1.21531046640651,0.0157887374375985,48.57682,0.6734743,0.36773510000000004,26.91968
train,04058200,"SCHWEITZER CREEK NEAR PALMER, MI",MI,04,46.41104987,-87.62430281,63.1134,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04058200.nc,Hourly2/04058200_hourly.nc,81134,96432,0.8413597146175543,22443,26304,0.8532162408759124,21426,26304,0.8145529197080292,6.59,8,20261523.0,140.0,14.0,4.193094,0.931718653317398,0.233766699551864,46.42118,2.966274,0.6016883,62.5718
train,04087159,"KINNICKINNIC RIVER @ S. 11TH STREET @ MILWAUKEE,WI",WI,04,42.99751487,-87.92647357,47.9169,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04087159.nc,Hourly2/04087159_hourly.nc,81501,96432,0.8451655052264808,23016,26304,0.875,21152,26304,0.8041362530413625,13.04,9,20261523.0,140.0,14.0,1.118347,1.32035494310972,0.108997288164809,60.0,0.636,0.005277887,36.39323
train,04101800,"DOWAGIAC RIVER AT SUMNERVILLE, MI",MI,04,41.91337971,-86.21306763,656.541,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04101800.nc,Hourly2/04101800_hourly.nc,94125,96432,0.976076406172225,26256,26304,0.9981751824817519,26303,26304,0.9999619829683698,0.91,9,20261523.0,140.0,14.0,1.136792,1.36171048213869,0.108933407633147,59.99513,7.541139,0.15204323,78.75237
train,04102700,"SOUTH BRANCH BLACK RIVER NEAR BANGOR, MI",MI,04,42.35420009,-86.18752654,223.6599,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04102700.nc,Hourly2/04102700_hourly.nc,87208,96432,0.9043471046955367,24361,26304,0.926132907542579,22480,26304,0.8546228710462287,3.88,8,20261523.0,140.0,14.0,1.193834,1.24133822524554,0.118827710233719,60.0,5.22405,0.24353445399999998,73.98147
train,04122500,"PERE MARQUETTE RIVER AT SCOTTVILLE, MI",MI,04,43.94500632,-86.2786896,1769.188,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04122500.nc,Hourly2/04122500_hourly.nc,84235,96432,0.8735170897627343,23067,26304,0.8769388686131386,21739,26304,0.8264522506082725,3.38,9,20261523.0,140.0,14.0,2.391347,1.36611318203076,0.146881284477184,60.0,10.36935,0.6139686,80.97195
train,04126740,"PLATTE RIVER AT HONOR, MI",MI,04,44.668055,-86.034812,324.9396,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04126740.nc,Hourly2/04126740_hourly.nc,94584,96432,0.980836236933798,25871,26304,0.9835386253041363,24408,26304,0.9279197080291971,2.62,9,20261523.0,140.0,14.0,2.472372,1.35300380605412,0.178055358027787,59.99931,11.39454,0.55562762,86.21316
train,04127800,"JORDAN RIVER NEAR EAST JORDAN, MI",MI,04,45.10250676,-85.09811217,173.5164,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04127800.nc,Hourly2/04127800_hourly.nc,87646,96432,0.9088891654222665,24866,26304,0.945331508515815,22522,26304,0.8562195863746959,3.55,9,20261523.0,140.0,14.0,5.502105,1.41350800185925,0.187698525477371,59.96422,9.983612,0.7069545700000001,87.60903
train,04137005,"AU SABLE RIVER NEAR CURTISVILLE, MI",MI,04,44.560847,-83.802764,4144.092,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04137005.nc,Hourly2/04137005_hourly.nc,92896,96432,0.9633316741330679,26059,26304,0.9906858272506083,25319,26304,0.9625532238442822,3.1,9,20261523.0,140.0,14.0,1.876456,1.61930712074554,0.167470705702065,60.0,11.42782,0.60694179,79.10997
train,04147500,"FLINT RIVER NEAR OTISVILLE, MI",MI,04,43.11113726,-83.51939651,1395.162,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04147500.nc,Hourly2/04147500_hourly.nc,95660,96432,0.9919943587190974,26060,26304,0.9907238442822385,26294,26304,0.9996198296836983,0.26,9,20261523.0,140.0,14.0,1.313279,1.53158749208177,0.12130628471905,60.0,3.61705,0.24281307500000002,47.66719
train,04151500,"CASS RIVER AT FRANKENMUTH, MI",MI,04,43.3278021,-83.74801962,2164.86,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04151500.nc,Hourly2/04151500_hourly.nc,79767,96432,0.8271839223494276,23233,26304,0.8832496958637469,21066,26304,0.8008667883211679,3.96,9,20261523.0,140.0,14.0,0.5856988,1.50057011283504,0.123422927599511,60.0,4.691719,0.197971613,36.40585
train,04164000,"CLINTON RIVER NEAR FRASER, MI",MI,04,42.57725671,-82.95131116,1143.005,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04164000.nc,Hourly2/04164000_hourly.nc,94156,96432,0.9763978762236601,26206,26304,0.9962743309002433,25306,26304,0.9620590024330901,0.96,9,20261523.0,140.0,14.0,1.271718,1.57078933972119,0.112629136483176,60.0,5.091987,0.150035675,53.23192
train,04168000,"LOWER RIVER ROUGE AT INKSTER, MI",MI,04,42.30059329,-83.30020777,219.177,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04168000.nc,Hourly2/04168000_hourly.nc,87046,96432,0.9026671644267463,25623,26304,0.9741104014598541,22466,26304,0.8540906326034063,2.7,9,20261523.0,140.0,14.0,0.4354971,1.56301411387041,0.108533284356994,60.0,4.506846,0.13101873590000002,50.87452
train,04183000,"MAUMEE RIVER AT NEW HAVEN, IND.",IN,04,41.08504866,-85.0221904,5039.881,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04183000.nc,Hourly2/04183000_hourly.nc,81473,96432,0.8448751451800233,25246,26304,0.9597779805352799,23285,26304,0.8852265815085159,3.36,10,20261523.0,140.0,14.0,0.6492656,1.49660923934972,0.0776011883181173,60.0,1.159036,0.0869729184,35.76283
train,04233000,CAYUGA INLET NEAR ITHACA NY,NY,04,42.3931287,-76.5449429,91.8999,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/04233000.nc,Hourly2/04233000_hourly.nc,77830,96432,0.8070972291355567,0,26304,0.0,0,26304,0.0,7.05,10,20261523.0,140.0,14.0,11.41488,1.20927017592408,0.149122667429423,50.68045,2.11253,0.52027693,47.444
train,04282500,"OTTER CREEK AT MIDDLEBURY, VT",VT,02,44.013115,-73.1678956,1632.865,timeseries,Data/CAMELSH/timeseries/04282500.nc,Hourly2/04282500_hourly.nc,78454,96432,0.8135681101708976,22607,26304,0.8594510340632603,22409,26304,0.8519236618004866,3.84,9,20261521.0,276.0,26.0,12.90704,1.02040922446571,0.201630490934863,48.541,3.324357,0.7010698999999999,47.44187
train,04296500,"CLYDE RIVER AT NEWPORT, VT",VT,01,44.9403244,-72.1892683,375.0174,timeseries,Data/CAMELSH/timeseries/04296500.nc,Hourly2/04296500_hourly.nc,84642,96432,0.8777376804380289,25325,26304,0.9627813260340633,22472,26304,0.8543187347931873,1.46,9,20261520.0,136.0,13.0,8.888477,0.946035367043112,0.218677823500801,51.17962,3.8438,0.6963517,46.37859
train,05046000,"OTTER TAIL RIVER BL ORWELL D NR FERGUS FALLS, MN",MN,09,46.20968194,-96.18506139,4501.151,timeseries,Data/CAMELSH/timeseries/05046000.nc,Hourly2/05046000_hourly.nc,95269,96432,0.98793968807035,25333,26304,0.9630854622871047,25716,26304,0.9776459854014599,0.36,9,20261528.0,3.0,1.0,1.810185,2.1306587113324,0.124920591060957,60.0,5.921704,0.2993590357,62.61617
train,05247500,"CROW WING RIVER NEAR PILLAGER, MN",MN,07,46.30496701,-94.37750357,10016.24,timeseries,Data/CAMELSH/timeseries/05247500.nc,Hourly2/05247500_hourly.nc,92494,96432,0.9591629334660694,25830,26304,0.9819799270072993,24403,26304,0.9277296228710462,2.1,8,20261526.0,205.0,20.0,1.137605,1.9961331360885,0.125402518652141,60.0,7.045067,0.3407368828,67.94002
train,05372995,"SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN",MN,07,44.06163111,-92.46628889,779.4621,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05372995.nc,Hourly2/05372995_hourly.nc,92143,96432,0.95552306288369,24794,26304,0.9425942822384428,23830,26304,0.9059458637469586,2.83,10,20261526.0,205.0,20.0,2.409057,1.5879172060177,0.109503129018432,53.84096,2.326967,0.0763218601,62.5159
train,05391000,"WISCONSIN RIVER @ RAINBOW LAKE NR LAKE TOMAHAWK,WI",WI,07,45.83050861,-89.55236359,1947.559,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05391000.nc,Hourly2/05391000_hourly.nc,94454,96432,0.9794881367181019,26303,26304,0.9999619829683698,26015,26304,0.9890130778588808,0.32,9,20261526.0,205.0,20.0,1.738966,1.412444254053,0.178374148831827,59.88312,7.787588,0.42497113,69.88158
train,05404000,"WISCONSIN RIVER NEAR WISCONSIN DELLS, WI",WI,07,43.60497997,-89.75679117,20976.56,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05404000.nc,Hourly2/05404000_hourly.nc,83219,96432,0.8629811680769869,20781,26304,0.7900319343065694,20627,26304,0.7841773114355232,4.32,10,20261526.0,205.0,20.0,1.412305,1.43824308480266,0.135518858878959,57.89086,6.269782,0.40929907,58.51708
train,05419000,"APPLE RIVER NEAR HANOVER, IL",IL,07,42.25279413,-90.28596234,638.6625,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05419000.nc,Hourly2/05419000_hourly.nc,82903,96432,0.8597042475526796,23182,26304,0.8813108272506083,20540,26304,0.7808698296836983,3.65,10,20261526.0,205.0,20.0,5.327525,1.482332109664,0.0907348448310675,48.69142,1.293918,0.18359984399999998,53.90241
train,05430175,"YAHARA RIVER NEAR FULTON, WI",WI,07,42.82639387,-89.17205923,1259.441,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05430175.nc,Hourly2/05430175_hourly.nc,84058,96432,0.8716815994690559,24726,26304,0.9400091240875912,21577,26304,0.820293491484185,5.08,8,20261526.0,205.0,20.0,2.010998,1.45610434183899,0.110674520897095,59.77635,4.767146,0.061250021099999996,60.50969
train,05431032,"TURTLE CREEK AT DELAVAN, WI",WI,07,42.636959,-88.657603,216.0702,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05431032.nc,Hourly2/05431032_hourly.nc,94193,96432,0.9767815662850506,0,26304,0.0,0,26304,0.0,0.29,9,20261526.0,205.0,20.0,1.148397,1.45517913647412,0.102150440881501,59.84649,2.68912,0.0720224263,47.00354
train,05439000,"SOUTH BRANCH KISHWAUKEE RIVER AT DEKALB, IL",IL,07,41.93114026,-88.75953173,201.339,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05439000.nc,Hourly2/05439000_hourly.nc,83505,96432,0.8659469885515182,23690,26304,0.9006234793187348,21526,26304,0.8183546228710462,8.37,10,20261526.0,205.0,20.0,0.2853946,1.55322586684585,0.0759322051025892,60.0,1.416782,0.00397836444,41.31909
train,05447500,"GREEN RIVER NEAR GENESEO, IL",IL,07,41.48892309,-90.15761855,2575.741,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05447500.nc,Hourly2/05447500_hourly.nc,81144,96432,0.8414634146341463,22086,26304,0.8396441605839416,22186,26304,0.8434458637469586,4.25,10,20261526.0,205.0,20.0,0.9718491,1.58804776388439,0.0787273923210281,59.93612,2.750739,0.058548502100000004,40.17465
train,05504800,"South Fork Salt River above Santa Fe, MO",MO,07,39.3261511,-91.8340547,590.2191,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05504800.nc,Hourly2/05504800_hourly.nc,89064,96432,0.9235938277750124,26199,26304,0.9960082116788321,25613,26304,0.9737302311435523,1.46,9,20261526.0,205.0,20.0,1.39715,1.5917963161429,0.0492916904860538,59.86573,0.4769375,0.1594421833,7.255316
train,05506350,"Middle Fork Salt River near Holliday, MO",MO,07,39.524111,-92.12775,810.2691,timeseries,Data/CAMELSH/timeseries/05506350.nc,Hourly2/05506350_hourly.nc,83389,96432,0.8647440683590509,20940,26304,0.7960766423357665,23411,26304,0.8900167274939172,3.59,10,20261526.0,205.0,20.0,2.213592,1.67478898671932,0.05160797700616,59.66227,0.612163,0.20394560590000002,15.08761
train,05517530,"KANKAKEE RIVER NR KOUTS, IND.",IN,07,41.25392762,-87.03391396,3535.799,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05517530.nc,Hourly2/05517530_hourly.nc,85121,96432,0.8827049112327858,25392,26304,0.9653284671532847,23708,26304,0.9013077858880778,6.08,10,20261526.0,205.0,20.0,0.4690919,1.39915309058156,0.08200008964576,60.0,6.458929,0.12459983279999999,63.4192
train,05536105,"NB CHICAGO RIVER AT ALBANY AVENUE AT CHICAGO, IL",IL,07,41.974167,-87.705833,289.8513,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05536105.nc,Hourly2/05536105_hourly.nc,84370,96432,0.8749170399867264,25030,26304,0.951566301703163,23528,26304,0.8944647201946472,11.66,9,20261526.0,205.0,20.0,0.4691392,1.46892894812121,0.0836532665936066,59.93786,1.168339,0.0641004538,30.8757
train,05536255,"BUTTERFIELD CREEK AT FLOSSMOOR, IL",IL,07,41.5400347,-87.64921168,60.3423,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05536255.nc,Hourly2/05536255_hourly.nc,84784,96432,0.8792102206736353,23971,26304,0.9113062652068127,21726,26304,0.8259580291970803,3.78,9,20261526.0,205.0,20.0,0.570126,1.3870769301817,0.0786099179776447,60.0,0.5501597,0.0472504348,28.43319
train,05539900,"W BRANCH DU PAGE RIVER NR WEST CHICAGO, IL",IL,07,41.91086169,-88.1789607,71.9064,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05539900.nc,Hourly2/05539900_hourly.nc,92438,96432,0.9585822133731542,25972,26304,0.9873783454987834,23404,26304,0.8897506082725061,2.42,9,20261526.0,205.0,20.0,1.015721,1.50622845977777,0.082583055469298,60.0,2.26209,0.027698508999999996,34.94628
train,05576500,"SANGAMON RIVER AT RIVERTON, IL",IL,07,39.8431053,-89.5473197,6784.395,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05576500.nc,Hourly2/05576500_hourly.nc,88832,96432,0.921187987390078,25403,26304,0.9657466545012166,23363,26304,0.8881919099756691,2.91,9,20261526.0,205.0,20.0,0.4688879,1.59180526602829,0.052406012457211,60.0,1.006974,0.044630315183,28.16051
train,05585000,"LA MOINE RIVER AT RIPLEY, IL",IL,07,40.02477041,-90.63179466,3354.608,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05585000.nc,Hourly2/05585000_hourly.nc,84030,96432,0.8713912394225983,24589,26304,0.9348007907542579,21072,26304,0.801094890510949,2.9,9,20261526.0,205.0,20.0,1.668917,1.65318063584034,0.0609349689073092,60.0,0.9594798,0.21775277405000001,29.14236
train,05590950,"KASKASKIA RIVER AT CHESTERVILLE, IL",IL,07,39.703088,-88.386441,932.3316,timeseries_nonobs,Data/CAMELSH/timeseries_nonobs/05590950.nc,Hourly2/05590950_hourly.nc,86507,96432,0.8970777335324374,24757,26304,0.9411876520681265,22776,26304,0.8658759124087592,9.24,9,20261526.0,205.0,20.0,0.1762491,1.52433955693236,0.0551115230126933,60.0,1.287158,0.007255359,34.47367
